Orthogroup	GQIE.pep	HQIE.pep	PI18.pep	PI19.pep	PI20.pep	S001.pep	S027.pep	S054.pep	S057.pep	S076.pep	S092.pep	S098.pep	S126.pep	S181.pep	S184.pep	S185.pep	T2T.pep
OG0030980	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0
OG0030981	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0
OG0030982	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0
OG0030983	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1
OG0030984	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0
OG0030985	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0
OG0030986	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0
OG0030987	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0
OG0030988	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0
OG0030989	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0
OG0030990	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1
OG0030991	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0
OG0030992	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0
OG0030993	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0
OG0030994	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2
OG0030995	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1
OG0030996	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0
OG0030997	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0
OG0030998	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0
OG0030999	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1
OG0031000	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0
OG0031001	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0
OG0031002	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1
OG0031003	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1
OG0031004	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0
OG0031005	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1
OG0031006	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0
OG0031007	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1
OG0031008	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
OG0031009	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0
OG0031010	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0
OG0031011	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0
OG0031012	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
OG0031013	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0
OG0031014	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
OG0031015	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0
OG0031016	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0
OG0031017	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0
OG0031018	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0
OG0031019	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0
OG0031020	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0
OG0031021	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0
OG0031022	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0
OG0031023	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0
OG0031024	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0
OG0031025	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0
OG0031026	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0
OG0031027	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2
OG0031028	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0
OG0031029	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0
OG0031030	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0
OG0031031	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0
OG0031032	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0
OG0031033	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0
OG0031034	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0
OG0031035	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0
OG0031036	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0
OG0031037	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
OG0031038	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1
OG0031039	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0
OG0031040	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0
OG0031041	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0
OG0031042	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1
OG0031043	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1
OG0031044	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0
OG0031045	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0
OG0031046	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0
OG0031047	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0
OG0031048	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0
OG0031049	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0
OG0031050	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1
OG0031051	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0
OG0031052	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
OG0031053	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1
OG0031054	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1
OG0031055	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0
OG0031056	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1
OG0031057	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0
OG0031058	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0
OG0031059	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0
OG0031060	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0
OG0031061	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1
OG0031062	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0
OG0031063	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0
OG0031064	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0
OG0031065	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1
OG0031066	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0
OG0031067	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0
OG0031068	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0
OG0031069	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0
OG0031070	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0
OG0031071	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0
OG0031072	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1
OG0031073	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0
OG0031074	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0
OG0031075	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0
OG0031076	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0
OG0031077	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0
OG0031078	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0
OG0031079	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0
OG0031080	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0
OG0031081	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1
OG0031082	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0
OG0031083	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0
OG0031084	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0
OG0031085	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0
OG0031086	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0
OG0031087	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0
OG0031088	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0
OG0031089	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0
OG0031090	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0
OG0031091	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0
OG0031092	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0
OG0031093	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0
OG0031094	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0
OG0031095	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0
OG0031096	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0
OG0031097	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0
OG0031098	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0
OG0031099	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0
OG0031100	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1
OG0031101	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0
OG0031102	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0
OG0031103	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0
OG0031104	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0
OG0031105	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0
OG0031106	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0
OG0031107	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1
OG0031108	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0
OG0031109	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0
OG0031110	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0
OG0031111	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0
OG0031112	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0
OG0031113	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0
OG0031114	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0
OG0031115	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0
OG0031116	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0
OG0031117	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0
OG0031118	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0
OG0031119	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0
OG0031120	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0
OG0031121	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0
OG0031122	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0
OG0031123	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0
OG0031124	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0
OG0031125	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0
OG0031126	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0
OG0031127	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0
OG0031128	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0
OG0031129	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0
OG0031130	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0
OG0031131	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0
OG0031132	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0
OG0031133	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0
OG0031134	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1
OG0031135	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0
OG0031136	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0
OG0031137	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0
OG0031138	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0
OG0031139	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0
OG0031140	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0
OG0031141	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0
OG0031142	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0
OG0031143	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0
OG0031144	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0
OG0031145	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0
OG0031146	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0
OG0031147	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0
OG0031148	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0
OG0031149	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0
OG0031150	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0
OG0031151	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0
OG0031152	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0
OG0031153	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0
OG0031154	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0
OG0031155	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0
OG0031156	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0
OG0031157	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
OG0031158	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0
OG0031159	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0
OG0031160	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0
OG0031161	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0
OG0031162	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0
OG0031163	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0
OG0031164	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
OG0031165	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0
OG0031166	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0
OG0031167	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0
OG0031168	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0
OG0031169	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0
OG0031170	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0
OG0031171	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
OG0031172	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0
OG0031173	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0
OG0031174	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0
OG0031175	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1
OG0031176	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0
OG0031177	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0
OG0031178	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0
OG0031179	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0
OG0031180	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0
OG0031181	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0
OG0031182	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
OG0031183	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0
OG0031184	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0
OG0031185	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0
OG0031186	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0
OG0031187	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0
OG0031188	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0
OG0031189	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0
OG0031190	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2
OG0031191	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0
OG0031192	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0
OG0031193	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0
OG0031194	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0
OG0031195	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0
OG0031196	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0
OG0031197	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0
OG0031198	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
OG0031199	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0
OG0031200	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0
OG0031201	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0
OG0031202	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0
OG0031203	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0
OG0031204	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0
OG0031205	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1
OG0031206	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0
OG0031207	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0
OG0031208	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0
OG0031209	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0
OG0031210	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
OG0031211	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0
OG0031212	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0
OG0031213	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0
OG0031214	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0
OG0031215	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
OG0031216	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0
OG0031217	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
OG0031218	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0
OG0031219	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0
OG0031220	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1
OG0031221	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OG0031222	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0
OG0031223	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OG0031224	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0
OG0031225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OG0031226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OG0031227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OG0031228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OG0031229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OG0031230	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
OG0031231	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0031232	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
OG0031233	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0031234	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
OG0031235	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031236	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031237	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OG0031238	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031239	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
OG0031240	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031241	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0031242	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
OG0031243	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031244	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
OG0031245	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OG0031246	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG0031247	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0031248	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031249	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
OG0031250	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031251	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031252	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0031253	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OG0031254	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OG0031255	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031256	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031257	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0031258	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
OG0031259	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
OG0031260	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OG0031261	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031262	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031263	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031264	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031265	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0031266	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0031267	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0031268	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OG0031269	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
OG0031270	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031271	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
OG0031272	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OG0031273	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
OG0031274	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031275	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
OG0031276	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031277	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031278	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
OG0031279	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031280	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
OG0031281	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OG0031282	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OG0031283	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OG0031284	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
OG0031285	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OG0031286	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031287	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
OG0031288	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031289	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OG0031290	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031291	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
OG0031292	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0031293	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0031294	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OG0031295	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
OG0031296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0031297	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
OG0031298	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0031299	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031300	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031301	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031302	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
OG0031303	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OG0031304	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031305	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031306	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0031307	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031308	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
OG0031309	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
OG0031310	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OG0031311	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031312	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031313	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
OG0031314	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031315	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
OG0031316	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
OG0031317	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0031318	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031319	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0031320	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0031321	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0031322	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OG0031323	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0031324	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OG0031325	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OG0031326	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
